ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon1998,pH1998,Horizon2008,pH2008,Horizon2015,pH2015
211,46.780853999928304,-117.08206199999921,20,30,Ap,6.37,Ap-AB,5.9,Ap-AB,5.84
211,46.780853999928304,-117.08206199999921,30,57,AB,5.86,AB,5.88,AB,6.22
211,46.780853999928304,-117.08206199999921,57,93,Btb1,6.18,Btb1,6.24,,
211,46.780853999928304,-117.08206199999921,93,126,Btb2,6.42,Btb2,6.43,,
211,46.780853999928304,-117.08206199999921,126,153,Btb3,6.61,Btb3,6.66,Btb3,7.41
211,46.780853999928304,-117.08206199999921,57,94,,,,,Btb1,6.72
211,46.780853999928304,-117.08206199999921,94,126,,,,,Btb2,7.16
213,46.780994999933746,-117.08122599999662,0,10,Ap,4.91,Ap,5.78,Ap,4.9
213,46.780994999933746,-117.08122599999662,10,20,Ap,5.29,Ap-A,6.17,AP,5.46
213,46.780994999933746,-117.08122599999662,20,30,Ap,5.91,A,6.49,Ap-A,6.05
213,46.780994999933746,-117.08122599999662,30,55,A,5.83,A,5.53,A,6.4
213,46.780994999933746,-117.08122599999662,55,86,AB,6.13,AB,5.76,AB,6.72
213,46.780994999933746,-117.08122599999662,86,117,Ab,6.14,Ab,6.11,,
213,46.780994999933746,-117.08122599999662,117,130,2R,,2R,5.96,,
213,46.780994999933746,-117.08122599999662,130,153,Bwg,,Bwg,6.03,Bwg,7.03
213,46.780994999933746,-117.08122599999662,86,114,,,,,Aburied,6.9
213,46.780994999933746,-117.08122599999662,114,130,,,,,2R,7.1
215,46.7811180629861,-117.08043771337856,0,10,Ap1,5.3,Ap1,4.77,Ap1,4.34
215,46.7811180629861,-117.08043771337856,10,20,Ap1,5.25,Ap1-Ap2,4.99,Ap1-Ap2,4.75
215,46.7811180629861,-117.08043771337856,20,30,Ap1,5.68,Ap2,5.74,Ap2,5.41
215,46.7811180629861,-117.08043771337856,30,37,Ap2,5.08,Ap2,4.94,Ap2,5.42
215,46.7811180629861,-117.08043771337856,37,59,AB,5.53,AB,5.58,AB,6.1
215,46.7811180629861,-117.08043771337856,59,88,Bw,5.77,Bw,5.78,Bw,6.35
215,46.7811180629861,-117.08043771337856,88,130,Bwb,5.99,Bwb,6.01,Bwb,6.51
215,46.7811180629861,-117.08043771337856,130,153,,,,,Bwb2,6.71
217,46.78104899993151,-117.07955400000166,0,10,Ap,5.06,Ap,4.89,Ap,4.62
217,46.78104899993151,-117.07955400000166,10,20,Ap,5.81,Ap-A,5.36,Ap-A,5.05
217,46.78104899993151,-117.07955400000166,20,30,Ap,6.4,A,6.38,A,5.8
217,46.78104899993151,-117.07955400000166,30,38,A,6.02,A,5.53,A,6
217,46.78104899993151,-117.07955400000166,38,83,Bw,6.32,Bw,6.3,Bw,6.52
217,46.78104899993151,-117.07955400000166,83,119,Bwb1,6.59,Bwb1,6.76,Bwb1,7.14
217,46.78104899993151,-117.07955400000166,119,153,Bwb2,6.75,Bwb2,6.96,Bwb2,7.44
219,46.780981999927455,-117.07871799999486,0,10,Ap,5.06,Ap,4.99,Ap,4.51
219,46.780981999927455,-117.07871799999486,10,20,Ap,5.03,Ap,5.57,Ap,4.87
219,46.780981999927455,-117.07871799999486,20,30,Ap,6.33,Ap-BA,6.3,Ap-BA,5.97
219,46.780981999927455,-117.07871799999486,30,44,BA,6.23,BA,6.2,BA,6.17
219,46.780981999927455,-117.07871799999486,44,83,Bw,6.46,Bw,6.69,Bw,6.6
219,46.780981999927455,-117.07871799999486,83,116,Bwb1,6.69,Bwb1,6.39,Bwb1,6.92
219,46.780981999927455,-117.07871799999486,116,153,Bwb2,6.82,Bwb2,6.91,Bwb2,7.24
221,46.78092399992802,-117.07788200000235,0,10,Ap,5.03,Ap,5.07,Ap,4.76
221,46.78092399992802,-117.07788200000235,10,20,Ap,5.04,Ap,5.28,Ap,4.97
221,46.78092399992802,-117.07788200000235,20,30,Ap,5.87,Ap-Bw1,6.01,Ap-Bw1,5.94
221,46.78092399992802,-117.07788200000235,30,49,Bw1,6.1,Bw1,6.02,Bw1,6.48
221,46.78092399992802,-117.07788200000235,49,89,Bw2,6.43,Bw2,6.36,Bw2,6.91
221,46.78092399992802,-117.07788200000235,89,118,Bwb1,6.57,Bwb1,6.68,Bwb1,7.2
221,46.78092399992802,-117.07788200000235,118,153,Bwb2,6.65,Bwb2,6.68,Bwb2,7.64
223,46.78086199993543,-117.07704600000426,0,10,Ap,5.26,Ap,4.98,Ap,4.75
223,46.78086199993543,-117.07704600000426,10,20,Ap,5.9,Ap-BA,5.9,Ap-BA,5.11
223,46.78086199993543,-117.07704600000426,20,30,Ap,6.84,BA,6.76,BA,5.67
223,46.78086199993543,-117.07704600000426,30,38,BA,6.12,BA,6.01,BA,6.17
223,46.78086199993543,-117.07704600000426,38,66,Bw,6.42,Bw,6.57,Bw,6.61
223,46.78086199993543,-117.07704600000426,66,91,Bwb1,6.65,Bwb1,6.67,Bwb1,7.01
223,46.78086199993543,-117.07704600000426,91,141,Bwb2,6.66,Bwb2,6.48,Bwb2,7.23
223,46.78086199993543,-117.07704600000426,141,153,Btb,6.53,Btb,6.57,Btb,7.24
225,46.781364999935064,-117.08629499999674,0,10,Ap,5.46,Ap,4.97,Ap,5.26
225,46.781364999935064,-117.08629499999674,10,20,Ap,5.32,Ap-BA,5.42,Ap-BA,5.06
225,46.781364999935064,-117.08629499999674,20,30,Ap,5.13,BA,5.79,BA,5.4
225,46.781364999935064,-117.08629499999674,30,35,BA,5.11,BA,5.2,,
225,46.781364999935064,-117.08629499999674,35,61,Bw,5.02,Bw,5.98,,
225,46.781364999935064,-117.08629499999674,61,101,Bwb,6.1,Bwb,6.7,Bwb,6.69
225,46.781364999935064,-117.08629499999674,101,153,Btb,6.33,Btb,6.31,Btb,6.85
225,46.781364999935064,-117.08629499999674,30,42,,,,,BA,5.52
225,46.781364999935064,-117.08629499999674,42,61,,,,,Bw,6.32
227,46.78122202835613,-117.08543278168331,0,10,Ap,5.34,Ap,5.28,Ap,4.9
227,46.78122202835613,-117.08543278168331,10,20,Ap,5.54,Ap,5.99,Ap-BA,5.22
227,46.78122202835613,-117.08543278168331,20,30,Ap,6.32,Ap-BA,6.66,BA,6.02
227,46.78122202835613,-117.08543278168331,30,42,BA,6.07,BA,6.08,BA,6.23
227,46.78122202835613,-117.08543278168331,42,69,Bw,6.34,Bw,6.42,Bw,6.72
227,46.78122202835613,-117.08543278168331,69,121,Bwb1,6.72,Bwb1,6.79,Bwb1,7.01
227,46.78122202835613,-117.08543278168331,121,153,Bwb2,6.94,Bwb2,7.01,Bwb2,7.17
229,46.78120599993148,-117.08462300000316,0,10,Ap,6.03,Ap,5.75,Ap,5.59
229,46.78120599993148,-117.08462300000316,10,20,Ap,6.08,Ap-AB,6.41,Ap,5.58
229,46.78120599993148,-117.08462300000316,20,30,Ap,6.68,AB,6.32,Ap-AB,6.12
229,46.78120599993148,-117.08462300000316,30,52,AB,6.04,AB,0,AB,6.48
229,46.78120599993148,-117.08462300000316,52,82,Bw,6.24,Bw,0,Bw,6.74
229,46.78120599993148,-117.08462300000316,82,101,EB,6.32,EB,0,,
229,46.78120599993148,-117.08462300000316,101,153,Btb,6.29,Btb,0,,
229,46.78120599993148,-117.08462300000316,82,93,,,,,EB,7.01
229,46.78120599993148,-117.08462300000316,93,153,,,,,Btb,7.12
231,46.781247999934486,-117.08378699999498,0,10,Ap1,5.06,Ap1,5.19,Ap1,4.96
231,46.781247999934486,-117.08378699999498,10,20,Ap2,5.38,Ap1-Ap2,5.42,Ap1-Ap2,5.47
231,46.781247999934486,-117.08378699999498,20,30,Ap2,6.07,Ap2-A,6.61,Ap2-A,6.08
231,46.781247999934486,-117.08378699999498,30,37,A,6.04,,,,
231,46.781247999934486,-117.08378699999498,37,48,Bwb1,6.54,,,,
231,46.781247999934486,-117.08378699999498,48,107,BE,6.35,,,,
231,46.781247999934486,-117.08378699999498,107,153,Bwb2,6.8,Bwb2,7.19,Bwb2,7.45
231,46.781247999934486,-117.08378699999498,30,48,,,A,6.28,A,6.42
231,46.781247999934486,-117.08378699999498,48,87,,,Bwb1,6.69,Bwb1,6.84
231,46.781247999934486,-117.08378699999498,87,107,,,BE,7.05,BE,7.16
233,46.781231999930206,-117.08295099999891,0,10,Ap,4.73,Ap,5.23,Ap,4.58
233,46.781231999930206,-117.08295099999891,10,20,Ap,5.16,Ap,5.58,Ap,5.27
233,46.781231999930206,-117.08295099999891,20,30,Ap,5.93,A,6.31,Ap-A,6.36
233,46.781231999930206,-117.08295099999891,30,46,A,6.42,A,6.35,A,6.44
233,46.781231999930206,-117.08295099999891,46,77,Bw1,7.26,Bw1,7.25,Bw1,6.76
233,46.781231999930206,-117.08295099999891,77,100,Bw2,7.74,Bw2,7.77,,
233,46.781231999930206,-117.08295099999891,100,153,Bkb,7.76,Bkb,7.65,,
233,46.781231999930206,-117.08295099999891,77,118,,,,,Bw2,7.63
233,46.781231999930206,-117.08295099999891,118,153,,,,,Bkb,7.94
235,46.78133799992742,-117.08211500000289,0,10,Ap,5.26,Ap,5.02,Ap,4.7
235,46.78133799992742,-117.08211500000289,10,20,Ap,5.53,Ap,5.41,Ap,5.06
235,46.78133799992742,-117.08211500000289,20,30,Ap,5.99,A,5.98,Ap-A,5.95
235,46.78133799992742,-117.08211500000289,30,41,A,6.15,A,5.84,A,6.11
235,46.78133799992742,-117.08211500000289,41,72,Bw1,6.48,Bw1,6.44,Bw1,6.55
235,46.78133799992742,-117.08211500000289,72,104,Bw2,6.65,Bw2,6.68,,
235,46.78133799992742,-117.08211500000289,104,153,Bwb,6.88,Bwb,6.86,,
235,46.78133799992742,-117.08211500000289,72,115,,,,,Bw2,7.02
235,46.78133799992742,-117.08211500000289,115,153,,,,,Bwb,7.3
237,46.781263475050416,-117.08124366991305,0,10,Ap,5.31,Ap,4.96,Ap,4.44
237,46.781263475050416,-117.08124366991305,10,20,Ap,5.69,Ap-Bw1,5.29,Ap,4.83
237,46.781263475050416,-117.08124366991305,20,30,Ap,6.47,Bw1,5.79,Ap-Bw1,5.74
237,46.781263475050416,-117.08124366991305,30,49,Bw1,6.14,Bw1,5.63,Bw1,6.22
237,46.781263475050416,-117.08124366991305,49,80,Bw2,6.22,Bw2,6.25,Bw2,6.65
237,46.781263475050416,-117.08124366991305,80,116,Btb1,6.41,Btb1,6.21,,
237,46.781263475050416,-117.08124366991305,116,153,Btb2,6.71,Btb2,6.45,,
237,46.781263475050416,-117.08124366991305,80,125,,,,,Btb1,6.96
237,46.781263475050416,-117.08124366991305,125,153,,,,,Btb2,7.12
239,46.781153377839686,-117.08045495122813,0,10,Ap,4.94,Ap,4.87,Ap,4.51
239,46.781153377839686,-117.08045495122813,10,20,Ap,4.88,Ap-A,5.16,Ap-A,4.78
239,46.781153377839686,-117.08045495122813,20,30,Ap,5.16,A,5.75,A,5.41
239,46.781153377839686,-117.08045495122813,30,35,A,4.87,A,4.71,A,5.46
239,46.781153377839686,-117.08045495122813,35,69,AB,5.52,AB,5.56,AB,6.52
239,46.781153377839686,-117.08045495122813,69,103,Bw1,5.77,Bw1,5.91,Bw1,6.55
239,46.781153377839686,-117.08045495122813,103,128,Bw2,5.9,Bw2,5.99,Bw2,6.76
239,46.781153377839686,-117.08045495122813,128,153,Bw3,5.93,Bw3,6.02,Bw3,6.91
241,46.78137099993001,-117.07960700000373,0,10,Ap,5.36,Ap,4.88,Ap,4.75
241,46.78137099993001,-117.07960700000373,10,20,Ap,5.94,Ap,5.13,Ap,5.21
241,46.78137099993001,-117.07960700000373,20,30,Ap,6.6,Ap-BA,6,Ap-BA,5.97
241,46.78137099993001,-117.07960700000373,30,56,BA,6.06,BA,5.97,BA,6.28
241,46.78137099993001,-117.07960700000373,56,97,Bw1,6.35,Bw1,6.44,Bw1,6.66
241,46.78137099993001,-117.07960700000373,97,126,Bwb1,6.56,Bwb1,6.84,Bwb1,6.75
241,46.78137099993001,-117.07960700000373,126,153,Bwb2,6.63,Bwb2,6.87,Bwb2,6.78
243,46.78125599992821,-117.07877100000395,0,10,Ap,4.89,Ap,5.15,Ap,4.12
243,46.78125599992821,-117.07877100000395,10,20,Ap,5.47,Ap-AB,5.49,Ap,4.67
243,46.78125599992821,-117.07877100000395,20,30,Ap,6.46,AB,5.94,Ap-AB,5.86
243,46.78125599992821,-117.07877100000395,30,49,AB,6.15,AB,6.2,AB,6.29
243,46.78125599992821,-117.07877100000395,49,85,Bw,6.48,Bw,6.47,Bw,6.73
243,46.78125599992821,-117.07877100000395,85,102,BE,6.64,BE,6.51,,
243,46.78125599992821,-117.07877100000395,102,128,Bwb1,6.79,Bwb1,6.62,,
243,46.78125599992821,-117.07877100000395,128,153,Bwb2,6.83,Bwb2,6.83,Bwb2,7.31
243,46.78125599992821,-117.07877100000395,85,110,,,,,BE,6.97
243,46.78125599992821,-117.07877100000395,110,128,,,,,Bwb1,7.12
245,46.7812729999356,-117.07793500000027,0,10,Ap,4.75,Ap,5.34,Ap,4.77
245,46.7812729999356,-117.07793500000027,10,20,Ap,5.29,Ap,5.16,Ap,4.95
245,46.7812729999356,-117.07793500000027,20,30,Ap,6.31,BA,5.86,BA,5.58
245,46.7812729999356,-117.07793500000027,30,41,BA,5.99,BA,5.67,,
245,46.7812729999356,-117.07793500000027,41,65,Bw1,6.21,Bw1,6.1,,
245,46.7812729999356,-117.07793500000027,65,84,Bw2,6.33,Bw2,6.24,Bw2,6.66
245,46.7812729999356,-117.07793500000027,84,118,Bw3,6.45,Bw3,6.44,Bw3,6.74
245,46.7812729999356,-117.07793500000027,118,153,Bwb,6.4,Bwb,6.48,Bwb,7.15
245,46.7812729999356,-117.07793500000027,30,39,,,,,BA,6.14
245,46.7812729999356,-117.07793500000027,39,65,,,,,Bw1,6.28
247,46.78137399993237,-117.07709900000047,0,10,Ap,5.08,Ap,5.14,Ap,4.65
247,46.78137399993237,-117.07709900000047,10,20,Ap,5.43,Ap,5.54,Ap,5.32
247,46.78137399993237,-117.07709900000047,20,30,Ap,6.15,Ap-BA,6.23,Ap-BA,6
247,46.78137399993237,-117.07709900000047,30,50,BA,0,BA,5.99,BA,6.32
247,46.78137399993237,-117.07709900000047,50,83,Bw1,6.41,Bw1,6.47,Bw1,6.74
247,46.78137399993237,-117.07709900000047,83,105,Bw2,6.59,Bw2,6.61,Bw2,6.88
247,46.78137399993237,-117.07709900000047,105,153,Bwb,6.65,Bwb,6.78,Bwb,7.05
249,46.7815259999292,-117.08586399999895,0,10,Ap,4.68,Ap,4.78,Ap,4.81
249,46.7815259999292,-117.08586399999895,10,20,Ap,4.79,Ap-Bw1,5.25,Ap-Bw1,4.76
249,46.7815259999292,-117.08586399999895,20,30,Ap,5.2,Bw1,5.63,Bw1,5.15
249,46.7815259999292,-117.08586399999895,30,43,Bw1,4.88,Bw1,5.02,Bw1,5.41
249,46.7815259999292,-117.08586399999895,43,76,Bw2,5.32,Bw2,5.56,Bw2,6.15
249,46.7815259999292,-117.08586399999895,76,99,Ab,5.62,Ab,5.81,Aburied,6.55
249,46.7815259999292,-117.08586399999895,99,115,BEb,5.74,BEb,5.98,BEb,6.69
249,46.7815259999292,-117.08586399999895,115,127,Eb,5.96,Eb,6.01,,
249,46.7815259999292,-117.08586399999895,127,153,Btb,6.07,Btb,5.87,,
249,46.7815259999292,-117.08586399999895,115,138,,,,,Eb,6.81
249,46.7815259999292,-117.08586399999895,138,153,,,,,Btb,6.6
251,46.781491999931966,-117.08502800000514,0,10,Ap,6.65,Ap,7.13,Ap,6.56
251,46.781491999931966,-117.08502800000514,10,20,Ap,7.5,Ap-Bwk1,7.13,Ap-Bwk1,5.06
251,46.781491999931966,-117.08502800000514,20,30,Ap,7.76,Bwk1,7.62,Bwk1,7.2
251,46.781491999931966,-117.08502800000514,30,35,Bwk1,7.51,Bwk1,7.87,Bwk1,7.75
251,46.781491999931966,-117.08502800000514,35,69,Bwk2,7.44,Bwk2,7.89,Bwk2,8.09
251,46.781491999931966,-117.08502800000514,69,111,Bwkb1,7.74,Bwkb1,7.81,Bwkb1,8.09
251,46.781491999931966,-117.08502800000514,111,132,Bwkb2,7.65,Bwkb2,7.64,Bwkb2,8.12
251,46.781491999931966,-117.08502800000514,132,153,Bwkb3,7.55,Bwkb3,7.74,Bwkb3,8.1
253,46.78153399993008,-117.0841919999982,0,10,Ap,4.86,Ap,4.85,AP,4.93
253,46.78153399993008,-117.0841919999982,10,20,Ap,5.29,Ap-BA,5.46,Ap-BA,5.1
253,46.78153399993008,-117.0841919999982,20,30,Ap,6.49,BA,6.69,BA,5.64
253,46.78153399993008,-117.0841919999982,30,39,BA,6.28,BA,7.41,BA,6.55
253,46.78153399993008,-117.0841919999982,39,79,Bw,6.59,Bw,8.81,Bw,8.01
253,46.78153399993008,-117.0841919999982,79,124,Bwk,7.65,Bwk,9,Bwk,9.07
253,46.78153399993008,-117.0841919999982,124,153,Bwkb,7.69,Bwkb,8.72,Bwkb,9.05
255,46.7815179999328,-117.08335600000034,0,10,Ap,5.33,Ap,5.36,Ap,4.93
255,46.7815179999328,-117.08335600000034,10,20,Ap,5.67,Ap-A,5.54,Ap-A,5.23
255,46.7815179999328,-117.08335600000034,20,30,Ap,6.38,A,6.26,A,5.84
255,46.7815179999328,-117.08335600000034,30,36,A,0,A,5.73,A,6.05
255,46.7815179999328,-117.08335600000034,36,66,AB,6.42,AB,6.12,AB,6.62
255,46.7815179999328,-117.08335600000034,66,99,Bw1,6.65,Bw1,6.35,Bw1,6.96
255,46.7815179999328,-117.08335600000034,99,136,Bw2,6.74,Bw2,6.51,Bw2,7.14
255,46.7815179999328,-117.08335600000034,136,153,Bwb,6.68,Bwb,6.59,Bwb,7.2
257,46.78162399993098,-117.0825200000012,0,10,Ap,5.07,Ap,5.04,Ap,4.3
257,46.78162399993098,-117.0825200000012,10,20,Ap,5.41,Ap,5.49,Ap,4.94
257,46.78162399993098,-117.0825200000012,20,30,Ap,5.82,Ap-Bw1,6.54,Ap-Bw1,5.51
257,46.78162399993098,-117.0825200000012,30,60,Bw1,6.38,Bw1,6.12,Bw1,6.31
257,46.78162399993098,-117.0825200000012,60,95,Bw2,6.75,Bw2,6.61,Bw2,7.27
257,46.78162399993098,-117.0825200000012,95,130,Bwb,6.96,Bwb,6.9,Bwb,7.45
257,46.78162399993098,-117.0825200000012,130,153,Cb,7.32,Cb,7.2,Cb,7.41
259,46.781564999929024,-117.08168399999406,0,10,Ap,5.19,Ap,5.26,Ap,4.84
259,46.781564999929024,-117.08168399999406,10,20,Ap,5.54,Ap-AB,5.77,Ap/AB,5.08
259,46.781564999929024,-117.08168399999406,20,30,Ap,6.38,AB,6.2,AB,6.06
259,46.781564999929024,-117.08168399999406,30,41,AB,6.03,AB,6.05,AB,5.99
259,46.781564999929024,-117.08168399999406,41,79,Bw1,6.12,Bw1,6.41,Bw1,6.6
259,46.781564999929024,-117.08168399999406,79,122,Bw2,6.35,Bw2,6.64,Bw2,7.02
259,46.781564999929024,-117.08168399999406,122,153,Btb,6.46,Btb,6.81,Btb,7.2
261,46.78142299992753,-117.08084800000363,0,10,Ap,5.51,Ap,5.18,Ap,4.46
261,46.78142299992753,-117.08084800000363,10,20,Ap,5.47,Ap,5.59,Ap,5.22
261,46.78142299992753,-117.08084800000363,20,30,Ap,5.67,Ap-Bw1,6.53,Ap-Bw1,6.24
261,46.78142299992753,-117.08084800000363,30,60,Bw1,5.98,Bw1,6.07,Bw1,6.45
261,46.78142299992753,-117.08084800000363,60,91,Bw2,6.5,Bw2,6.49,Bw2,6.92
261,46.78142299992753,-117.08084800000363,91,119,Bwb,7.02,Bwb,6.64,Bwb,7.19
261,46.78142299992753,-117.08084800000363,119,153,Bkb,7.51,Bkb,6.71,Bkb,7.38
263,46.78165699993258,-117.08001200000204,0,10,Ap,5.39,Ap,5.26,Ap,5.1
263,46.78165699993258,-117.08001200000204,10,20,Ap,5.6,Ap-AB,5.68,Ap-AB,5.36
263,46.78165699993258,-117.08001200000204,20,30,Ap,6.46,AB,6.71,AB,5.55
263,46.78165699993258,-117.08001200000204,30,42,AB,6.28,AB,5.57,AB,6.03
263,46.78165699993258,-117.08001200000204,42,89,Bw,6.45,Bw,6.34,Bw,6.97
263,46.78165699993258,-117.08001200000204,89,125,Bwb1,7.11,Bwb1,6.59,Bwb1,6.65
263,46.78165699993258,-117.08001200000204,125,153,Bwb2,7.69,Bwb2,6.64,Bwb2,6.87
265,46.78153381916162,-117.07915809762369,0,10,Ap,5.31,Ap,5.21,Ap,4.89
265,46.78153381916162,-117.07915809762369,10,20,Ap,5.54,Ap,5.59,Ap,5.17
265,46.78153381916162,-117.07915809762369,20,30,Ap,6.41,Ap,6.2,Ap,5.9
265,46.78153381916162,-117.07915809762369,30,58,BA,6.24,BA,6.12,BA,6.37
265,46.78153381916162,-117.07915809762369,58,89,Bw1,6.52,Bw1,6.36,Bw1,6.79
265,46.78153381916162,-117.07915809762369,89,128,Bw2,6.69,Bw2,6.59,Bw2,7.19
265,46.78153381916162,-117.07915809762369,128,153,Bwb,6.76,Bwb,6.87,Bwb,7.47
267,46.78155899992849,-117.07833999999747,0,10,Ap,4.98,Ap,4.96,Ap,4.73
267,46.78155899992849,-117.07833999999747,10,20,A,5.43,Ap-A,5.17,Ap-A,4.67
267,46.78155899992849,-117.07833999999747,20,30,A,5.11,A,6.2,A,5.85
267,46.78155899992849,-117.07833999999747,30,71,BA,6.18,BA,6.27,BA,6.28
267,46.78155899992849,-117.07833999999747,71,104,Bw,6.57,Bw,6.57,Bw,6.89
267,46.78155899992849,-117.07833999999747,104,153,Bwb,6.8,Bwb,6.76,Bwb,7.21
269,46.78165999993548,-117.07750399999632,0,10,Ap1,5.85,Ap1,5.57,Ap1,4.69
269,46.78165999993548,-117.07750399999632,10,20,Ap2,5.84,Ap1-Ap2,5.75,Ap1-Ap2,4.81
269,46.78165999993548,-117.07750399999632,20,30,Ap2,6.09,Ap2-A,6.29,Ap2-A,5.76
269,46.78165999993548,-117.07750399999632,30,55,A,5.82,A,5.84,A,6.39
269,46.78165999993548,-117.07750399999632,55,81,BA,5.94,BA,5.92,,
269,46.78165999993548,-117.07750399999632,81,111,E,6.11,E,6.17,,
269,46.78165999993548,-117.07750399999632,111,153,Btb,6.35,Btb,6.17,,
269,46.78165999993548,-117.07750399999632,55,92,,,,,BA,6.59
269,46.78165999993548,-117.07750399999632,92,116,,,,,E,6.64
269,46.78165999993548,-117.07750399999632,116,153,,,,,Btb,6.84
271,46.78155799992734,-117.07666799999859,0,10,Ap1,4.99,Ap1,5.08,Ap1,4.73
271,46.78155799992734,-117.07666799999859,10,20,Ap2,5.06,Ap1-Ap2,5.52,Ap1-Ap2,5.21
271,46.78155799992734,-117.07666799999859,20,30,Ap2,5.83,Ap2,6.35,Ap2-AB,4.86
271,46.78155799992734,-117.07666799999859,30,59,AB,5.94,AB,6.26,,
271,46.78155799992734,-117.07666799999859,59,93,Bw1,6.4,Bw1,6.53,,
271,46.78155799992734,-117.07666799999859,93,127,Bw2,6.59,Bw2,6.98,,
271,46.78155799992734,-117.07666799999859,127,153,Btb,6.7,Btb,7.08,Btb,7.32
271,46.78155799992734,-117.07666799999859,30,57,,,,,AB,6.32
271,46.78155799992734,-117.07666799999859,57,90,,,,,Bw1,6.71
271,46.78155799992734,-117.07666799999859,90,127,,,,,Bw2,7.2
273,46.78192999992811,-117.08517200000414,0,10,Ap,5.14,Ap,4.61,Ap,4.52
273,46.78192999992811,-117.08517200000414,10,20,Ap,5.44,Ap,5.16,Ap,4.96
273,46.78192999992811,-117.08517200000414,20,30,Ap,6.31,Ap-BE,5.9,Ap-BE,5.61
273,46.78192999992811,-117.08517200000414,30,47,BE,5.59,BE,5.73,BE,6.08
273,46.78192999992811,-117.08517200000414,47,69,EB,5.99,EB,6.03,EB1,6.56
273,46.78192999992811,-117.08517200000414,69,124,Btb1,6.14,Btb1,6.16,,
273,46.78192999992811,-117.08517200000414,124,153,Btb2,6.25,Btb2,6.45,EB2,6.98
273,46.78192999992811,-117.08517200000414,69,96,,,,,Btb1,6.7
273,46.78192999992811,-117.08517200000414,96,124,,,,,Btb2,6.65
275,46.78187777916144,-117.08435696899373,0,10,Ap,5.43,Ap,4.99,Ap,5
275,46.78187777916144,-117.08435696899373,10,20,Ap,5.8,Ap,5.45,Ap,4.74
275,46.78187777916144,-117.08435696899373,20,30,Ap,6.25,Ap-Bw1,6.15,AP-Bw1,5.65
275,46.78187777916144,-117.08435696899373,30,46,Bw1,5.94,Bw1,5.88,Bw1,6.04
275,46.78187777916144,-117.08435696899373,46,74,Bw2,6.21,Bw2,6.17,Bw2,6.52
275,46.78187777916144,-117.08435696899373,74,111,Bw3,6.45,Bw3,6.33,Bw3,6.81
275,46.78187777916144,-117.08435696899373,111,153,Bwb,6.58,Bwb,6.62,Bwb,7.03
277,46.78188299993485,-117.08349999999902,0,10,Ap,5.3,Ap,4.73,Ap,5.12
277,46.78188299993485,-117.08349999999902,10,20,Ap,5.87,Ap-AB,5.19,Ap-AB,5.16
277,46.78188299993485,-117.08349999999902,20,30,Ap,6.25,AB,6.75,AB,5.85
277,46.78188299993485,-117.08349999999902,30,42,AB,6.04,AB,6.38,AB,6.02
277,46.78188299993485,-117.08349999999902,42,89,Bw,6.76,Bw,8.18,Bw,6.74
277,46.78188299993485,-117.08349999999902,89,128,Bwk,7.78,Bwk,8.62,Bwk,7.21
277,46.78188299993485,-117.08349999999902,128,153,Bwb,7.61,Bwb,8.61,Bwb,7.74
279,46.78185936658161,-117.0826500763833,0,10,Ap,5.18,Ap,5.06,AP,4.62
279,46.78185936658161,-117.0826500763833,10,20,Ap,5.53,Ap-AB,5.5,AP,5.15
279,46.78185936658161,-117.0826500763833,20,30,Ap,6.29,AB,6.09,Ap-AB,5.58
279,46.78185936658161,-117.0826500763833,30,44,AB,6.1,Bw1,6.12,AB,6.33
279,46.78185936658161,-117.0826500763833,44,65,Bw1,6.19,Bw1,6.21,Bw1,6.66
279,46.78185936658161,-117.0826500763833,65,116,Bw2,6.55,Bw2,6.39,Bw2,6.96
279,46.78185936658161,-117.0826500763833,116,153,Bwb,6.82,Bwb,6.59,Bwb,7.23
281,46.78170481472037,-117.08181227504208,0,10,Ap,4.77,Ap,5.04,Ap,4.78
281,46.78170481472037,-117.08181227504208,10,20,Ap,5.27,Ap,5.15,Ap,5.47
281,46.78170481472037,-117.08181227504208,20,30,Ap,6.41,Ap-BA,6.23,Ap-BA,6.16
281,46.78170481472037,-117.08181227504208,30,55,BA,6.36,BA,6.29,BA,6.42
281,46.78170481472037,-117.08181227504208,55,92,Bw,6.8,Bw,0,,
281,46.78170481472037,-117.08181227504208,92,127,Bkb1,7.7,Bkb1,7.8,,
281,46.78170481472037,-117.08181227504208,127,153,Bkb2,7.69,Bkb2,7.63,,
281,46.78170481472037,-117.08181227504208,55,76,,,,,Bw,6.79
281,46.78170481472037,-117.08181227504208,76,110,,,,,Bkb1,7.18
281,46.78170481472037,-117.08181227504208,110,153,,,,,Bkb2,7.73
283,46.781852999928915,-117.08099199999462,0,10,Ap,4.61,Ap,5.03,Ap,4.71
283,46.781852999928915,-117.08099199999462,10,20,Ap,4.99,Ap,5.27,AP,4.75
283,46.781852999928915,-117.08099199999462,20,30,Ap,5.65,Ap-Bw1,5.83,Ap-Bw1,6.03
283,46.781852999928915,-117.08099199999462,30,51,Bw1,6.54,Bw1,6.22,Bw1,6.31
283,46.781852999928915,-117.08099199999462,51,105,Bw2,6.82,Bw2,6.65,Bw2,6.76
283,46.781852999928915,-117.08099199999462,105,127,Bwb1,6.74,Bwb1,7.01,Bwb1,7.06
283,46.781852999928915,-117.08099199999462,127,153,Bwb2,7.14,Bwb2,7.07,Bwb2,7.24
