ID2,Latitude,Longitude,TopDepth,BottomDepth,1998,2008,2015
77,46.77957899993358,-117.08446900000581,35,62,6.5,6.36,NA
77,46.77957899993358,-117.08446900000581,35,67,NA,NA,6.91
77,46.77957899993358,-117.08446900000581,62,96,6.75,6.65,NA
77,46.77957899993358,-117.08446900000581,67,103,NA,NA,7.16
77,46.77957899993358,-117.08446900000581,96,123,6.86,6.87,NA
77,46.77957899993358,-117.08446900000581,103,123,NA,NA,7.44
77,46.77957899993358,-117.08446900000581,123,153,6.91,6.96,7.49
79,46.77959499993054,-117.08363299999654,0,10,5.35,5.13,4.5
79,46.77959499993054,-117.08363299999654,10,20,5.69,5.34,4.89
79,46.77959499993054,-117.08363299999654,20,30,6.42,6.35,5.95
79,46.77959499993054,-117.08363299999654,30,35,0,5.11,5.7
79,46.77959499993054,-117.08363299999654,35,52,6.25,6.17,6.47
79,46.77959499993054,-117.08363299999654,52,74,6.21,6.19,NA
79,46.77959499993054,-117.08363299999654,52,79,NA,NA,6.93
79,46.77959499993054,-117.08363299999654,74,88,6.2,6.38,NA
79,46.77959499993054,-117.08363299999654,79,88,NA,NA,6.84
79,46.77959499993054,-117.08363299999654,88,118,6.14,6.62,6.76
79,46.77959499993054,-117.08363299999654,118,153,6.22,6.42,6.79
81,46.77958499992913,-117.08279699999751,0,10,5.27,4.89,4.62
81,46.77958499992913,-117.08279699999751,10,20,5.17,5.95,5.16
81,46.77958499992913,-117.08279699999751,20,30,6.03,6.8,6.07
81,46.77958499992913,-117.08279699999751,30,34,0,5.15,5.81
81,46.77958499992913,-117.08279699999751,34,71,6.45,6.12,6.45
81,46.77958499992913,-117.08279699999751,71,99,6.58,6.49,6.87
81,46.77958499992913,-117.08279699999751,99,124,6.62,6.65,7.16
81,46.77958499992913,-117.08279699999751,124,153,6.63,6.64,7.29
83,46.779423999931225,-117.08196100000235,0,10,5.33,4.57,4.72
83,46.779423999931225,-117.08196100000235,10,20,5.41,5.28,4.95
83,46.779423999931225,-117.08196100000235,20,30,6.06,6.05,5.78
83,46.779423999931225,-117.08196100000235,30,40,5.88,5.1,6.18
83,46.779423999931225,-117.08196100000235,40,60,6.06,6.06,6.4
83,46.779423999931225,-117.08196100000235,60,90.5,6.34,6.24,6.97
83,46.779423999931225,-117.08196100000235,90.5,115.5,6.49,6.47,NA
83,46.779423999931225,-117.08196100000235,90.5,116,NA,NA,7.12
83,46.779423999931225,-117.08196100000235,115.5,153,6.57,6.57,NA
83,46.779423999931225,-117.08196100000235,116,153,NA,NA,7.24
85,46.779564999929015,-117.08112500000126,0,10,5.5,5.35,4.63
85,46.779564999929015,-117.08112500000126,10,20,5.3,5.53,5.01
85,46.779564999929015,-117.08112500000126,20,30,6.32,6.24,5.7
85,46.779564999929015,-117.08112500000126,30,31,6.32,5.19,5.63
85,46.779564999929015,-117.08112500000126,31,62,6.11,5.98,6.44
85,46.779564999929015,-117.08112500000126,62,90,6.2,6.48,6.92
85,46.779564999929015,-117.08112500000126,90,112,6.18,6.61,6.94
85,46.779564999929015,-117.08112500000126,112,153,6.17,6.63,7.12
87,46.77968399993171,-117.08028899999346,0,10,5.25,5.15,4.29
87,46.77968399993171,-117.08028899999346,10,20,5.53,5.37,5.05
87,46.77968399993171,-117.08028899999346,20,30,6.46,6.49,5.97
87,46.77968399993171,-117.08028899999346,30,46,5.74,5.37,6.11
87,46.77968399993171,-117.08028899999346,46,74,6.18,6.26,6.6
87,46.77968399993171,-117.08028899999346,74,102,6.34,6.53,6.86
87,46.77968399993171,-117.08028899999346,102,125,6.26,6.62,6.94
87,46.77968399993171,-117.08028899999346,125,153,6.23,6.65,7.01
89,46.779606714350294,-117.07944701867667,0,10,5.15,4.92,4.76
89,46.779606714350294,-117.07944701867667,10,20,5.46,5.21,4.98
89,46.779606714350294,-117.07944701867667,20,30,6.41,6.1,5.98
89,46.779606714350294,-117.07944701867667,30,32,6.41,5.57,5.92
89,46.779606714350294,-117.07944701867667,32,48,6.1,6.2,6.41
89,46.779606714350294,-117.07944701867667,48,70,6.3,6.48,6.72
89,46.779606714350294,-117.07944701867667,70,101,NA,NA,6.99
89,46.779606714350294,-117.07944701867667,70,112,6.55,6.84,NA
89,46.779606714350294,-117.07944701867667,101,153,NA,NA,7.23
89,46.779606714350294,-117.07944701867667,112,153,5.89,6.9,NA
91,46.7795519999343,-117.07861699999665,0,10,5.26,5.21,4.82
91,46.7795519999343,-117.07861699999665,10,20,5.38,5.43,5.2
91,46.7795519999343,-117.07861699999665,20,30,6.37,6.24,5.96
91,46.7795519999343,-117.07861699999665,30,37,0,6.16,6.08
91,46.7795519999343,-117.07861699999665,37,55,6.42,6.61,6.65
91,46.7795519999343,-117.07861699999665,55,86,6.68,6.72,6.88
91,46.7795519999343,-117.07861699999665,86,125,6.65,6.56,7.07
91,46.7795519999343,-117.07861699999665,125,153,6.54,6.41,6.92
93,46.77949399993123,-117.07778100000496,0,10,5.37,4.69,4.39
93,46.77949399993123,-117.07778100000496,10,20,5.27,5.67,5.04
93,46.77949399993123,-117.07778100000496,20,30,6.13,6.1,5.93
93,46.77949399993123,-117.07778100000496,30,34,0,5.46,6.44
93,46.77949399993123,-117.07778100000496,34,54,6.05,5.93,6.32
93,46.77949399993123,-117.07778100000496,54,80,NA,NA,6.53
93,46.77949399993123,-117.07778100000496,54,84,6.31,6.12,NA
